Order_ID,Order_Date,Buyer_Age,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating,Product_ID,Order_Location,International_Shipping,Buyer_Gender,Product_Category_Clothing,Product_Category_Ornaments,Product_Category_Other
196848,2024-09-27,23,130,70,200,1,200,5,6,13,1,1,1.0,0.0,0.0
153332,2023-12-23,22,15,0,15,1,15,5,8,3,0,1,0.0,1.0,0.0
123451,2024-10-09,24,97,25,122,2,244,5,7,24,1,1,1.0,0.0,0.0
144678,2024-08-10,18,65,40,105,1,105,5,5,5,1,1,1.0,0.0,0.0
183033,2024-05-18,21,65,0,65,1,65,5,5,15,0,1,1.0,0.0,0.0
120421,2023-11-23,25,15,0,15,1,15,1,8,20,0,1,0.0,1.0,0.0
149834,2024-10-15,20,118,0,118,1,118,5,3,19,0,0,1.0,0.0,0.0
144277,2024-01-21,24,10,0,10,2,20,4,2,2,0,1,0.0,0.0,1.0
122883,2024-01-12,29,9,25,34,1,34,2,1,12,1,1,0.0,0.0,1.0
157198,2024-01-04,28,118,0,118,1,118,4,3,18,0,1,1.0,0.0,0.0
184786,2024-06-30,27,9,0,9,1,9,4,1,11,0,1,0.0,0.0,1.0
192653,2024-01-27,30,32,0,32,1,32,5,4,21,0,0,0.0,1.0,0.0
169536,2024-08-07,28,65,0,65,1,65,3,5,0,0,0,1.0,0.0,0.0
127946,2024-02-08,24,130,0,130,4,520,3,6,3,0,1,1.0,0.0,0.0
183160,2024-07-19,30,118,25,143,1,143,5,3,24,1,1,1.0,0.0,0.0
134882,2024-08-09,28,10,0,10,1,10,1,2,16,0,1,0.0,0.0,1.0
152314,2024-07-23,34,10,50,60,4,240,5,2,17,1,1,0.0,0.0,1.0
132747,2024-01-22,22,10,0,10,1,10,4,2,10,0,0,0.0,0.0,1.0
184430,2024-05-11,33,130,0,130,1,130,3,6,15,0,1,1.0,0.0,0.0
168751,2023-12-02,19,65,0,65,1,65,3,5,10,0,1,1.0,0.0,0.0
140063,2024-06-29,22,15,40,55,1,55,4,8,9,1,1,0.0,1.0,0.0
186300,2024-07-01,32,9,0,9,2,18,5,1,2,0,1,0.0,0.0,1.0
150905,2024-04-25,31,65,0,65,1,65,4,5,6,0,1,1.0,0.0,0.0
182819,2023-12-15,20,97,0,97,2,194,4,7,11,0,0,1.0,0.0,0.0
133014,2024-06-28,23,10,0,10,3,30,1,2,0,0,1,0.0,0.0,1.0
189082,2024-02-14,35,32,0,32,1,32,4,4,21,0,0,0.0,1.0,0.0
189076,2024-03-20,24,100,70,170,2,340,3,0,14,1,1,1.0,0.0,0.0
137150,2024-08-09,33,15,0,15,3,45,5,8,6,0,0,0.0,1.0,0.0
153986,2024-07-13,18,97,0,97,1,97,5,7,2,0,1,1.0,0.0,0.0
146381,2024-06-25,27,65,0,65,1,65,2,5,19,0,1,1.0,0.0,0.0
127704,2024-02-22,27,65,0,65,1,65,4,5,21,0,1,1.0,0.0,0.0
135241,2024-08-22,19,100,0,100,2,200,4,0,22,0,0,1.0,0.0,0.0
197599,2024-08-12,19,15,0,15,3,45,4,8,11,0,1,0.0,1.0,0.0
148062,2024-04-12,21,9,25,34,2,68,5,1,24,1,1,0.0,0.0,1.0
170133,2023-11-15,29,100,0,100,1,100,3,0,20,0,1,1.0,0.0,0.0
139258,2024-01-25,25,65,0,65,1,65,5,5,0,0,0,1.0,0.0,0.0
135733,2024-01-13,33,20,0,20,1,20,5,11,3,0,1,0.0,1.0,0.0
153497,2024-03-08,28,10,25,35,1,35,4,2,12,1,0,0.0,0.0,1.0
147281,2024-09-16,25,97,0,97,5,485,5,7,0,0,1,1.0,0.0,0.0
134416,2024-08-18,27,65,0,65,1,65,5,5,16,0,1,1.0,0.0,0.0
138031,2024-01-20,32,100,0,100,1,100,1,0,22,0,1,1.0,0.0,0.0
158437,2024-05-22,32,10,0,10,1,10,3,2,6,0,1,0.0,0.0,1.0
154230,2024-09-01,18,9,0,9,1,9,4,1,20,0,1,0.0,0.0,1.0
152426,2024-06-17,18,65,0,65,2,130,5,5,22,0,0,1.0,0.0,0.0
135985,2024-07-18,35,15,0,15,1,15,1,8,22,0,1,0.0,1.0,0.0
144743,2024-11-03,31,65,100,165,3,495,4,5,23,1,1,1.0,0.0,0.0
126685,2024-07-13,30,10,0,10,1,10,3,2,21,0,0,0.0,0.0,1.0
156076,2024-03-23,21,130,40,170,1,170,4,6,8,1,1,1.0,0.0,0.0
130550,2023-12-16,25,97,0,97,1,97,4,7,21,0,0,1.0,0.0,0.0
121083,2024-01-13,32,15,40,55,1,55,4,8,9,1,1,0.0,1.0,0.0
121191,2024-05-06,22,65,40,105,1,105,3,5,9,1,1,1.0,0.0,0.0
146816,2024-05-22,29,15,25,40,1,40,3,8,12,1,1,0.0,1.0,0.0
135880,2024-06-27,29,15,40,55,1,55,5,8,5,1,1,0.0,1.0,0.0
187391,2024-03-24,20,32,0,32,1,32,5,4,19,0,1,0.0,1.0,0.0
181834,2023-12-19,31,97,0,97,1,97,5,7,22,0,0,1.0,0.0,0.0
189295,2024-09-09,33,97,0,97,3,291,4,7,16,0,1,1.0,0.0,0.0
157600,2024-03-07,31,130,0,130,3,390,2,6,16,0,0,1.0,0.0,0.0
169822,2023-11-11,25,20,0,20,2,40,4,11,10,0,1,0.0,1.0,0.0
185274,2024-09-11,32,65,0,65,1,65,1,5,19,0,1,1.0,0.0,0.0
127319,2023-11-14,28,97,40,137,1,137,1,7,7,1,1,1.0,0.0,0.0
159179,2023-12-08,35,32,0,32,1,32,5,4,3,0,1,0.0,1.0,0.0
166643,2024-06-15,26,100,0,100,3,300,1,0,20,0,0,1.0,0.0,0.0
149019,2023-11-11,19,9,70,79,1,79,4,1,14,1,1,0.0,0.0,1.0
121585,2024-10-11,27,20,0,20,1,20,3,11,15,0,0,0.0,1.0,0.0
127078,2024-09-14,33,97,0,97,4,388,4,7,21,0,1,1.0,0.0,0.0
178524,2024-02-08,28,97,0,97,1,97,5,7,18,0,1,1.0,0.0,0.0
179343,2023-11-17,29,20,0,20,1,20,2,11,16,0,0,0.0,1.0,0.0
179844,2024-03-20,28,100,40,140,5,700,4,0,4,1,1,1.0,0.0,0.0
148592,2024-04-10,18,65,0,65,1,65,2,5,0,0,0,1.0,0.0,0.0
190909,2024-01-02,28,130,0,130,1,130,4,6,21,0,0,1.0,0.0,0.0
156080,2023-12-28,22,32,0,32,2,64,4,4,6,0,1,0.0,1.0,0.0
156581,2023-11-30,33,65,0,65,1,65,4,5,21,0,1,1.0,0.0,0.0
148030,2024-04-01,35,32,0,32,2,64,4,4,21,0,1,0.0,1.0,0.0
130991,2024-03-03,24,9,40,49,1,49,5,1,8,1,0,0.0,0.0,1.0
195600,2023-11-29,30,10,70,80,3,240,3,2,13,1,0,0.0,0.0,1.0
139564,2024-05-19,21,9,0,9,1,9,5,1,22,0,0,0.0,0.0,1.0
151739,2024-04-26,21,65,25,90,2,180,4,5,12,1,1,1.0,0.0,0.0
199443,2024-03-21,30,97,0,97,2,194,4,7,15,0,1,1.0,0.0,0.0
156049,2024-08-16,19,97,0,97,3,291,5,7,15,0,1,1.0,0.0,0.0
163980,2024-02-14,26,32,0,32,1,32,4,4,3,0,1,0.0,1.0,0.0
182950,2024-05-21,19,97,0,97,1,97,2,7,11,0,1,1.0,0.0,0.0
151773,2023-12-30,18,9,0,9,1,9,3,1,21,0,1,0.0,0.0,1.0
189047,2024-01-26,26,10,100,110,3,330,5,2,23,1,1,0.0,0.0,1.0
135129,2024-05-09,27,65,0,65,3,195,1,5,0,0,1,1.0,0.0,0.0
192596,2024-05-22,33,45,0,45,3,135,5,9,6,0,1,0.0,1.0,0.0
155514,2024-03-18,24,15,0,15,1,15,3,8,19,0,0,0.0,1.0,0.0
185999,2024-01-09,25,10,0,10,1,10,1,2,22,0,1,0.0,0.0,1.0
193591,2024-05-13,24,9,0,9,2,18,5,1,20,0,1,0.0,0.0,1.0
127282,2023-12-12,28,9,70,79,5,395,3,1,13,1,0,0.0,0.0,1.0
178726,2024-10-01,24,50,0,50,4,200,3,10,0,0,0,0.0,1.0,0.0
172405,2024-04-25,18,118,70,188,1,188,4,3,14,1,1,1.0,0.0,0.0
160280,2024-06-28,35,65,0,65,1,65,3,5,21,0,1,1.0,0.0,0.0
178117,2024-03-20,23,10,0,10,1,10,1,2,10,0,1,0.0,0.0,1.0
128650,2024-01-03,18,20,0,20,1,20,4,11,0,0,1,0.0,1.0,0.0
188752,2024-02-08,26,9,0,9,1,9,5,1,18,0,1,0.0,0.0,1.0
169884,2024-02-03,22,32,0,32,4,128,1,4,21,0,1,0.0,1.0,0.0
153435,2024-03-08,28,9,0,9,1,9,2,1,22,0,0,0.0,0.0,1.0
137480,2024-03-13,26,130,0,130,1,130,5,6,10,0,1,1.0,0.0,0.0
137479,2024-07-26,34,15,0,15,1,15,5,8,3,0,1,0.0,1.0,0.0
189921,2024-07-02,27,65,0,65,1,65,1,5,6,0,0,1.0,0.0,0.0
137045,2024-08-30,35,32,0,32,1,32,5,4,20,0,1,0.0,1.0,0.0
153888,2024-07-06,29,118,0,118,2,236,1,3,10,0,1,1.0,0.0,0.0
176151,2024-03-24,21,32,40,72,1,72,1,4,9,1,1,0.0,1.0,0.0
185452,2024-05-17,29,10,40,50,3,150,5,2,4,1,1,0.0,0.0,1.0
154152,2024-10-28,34,23,0,23,4,92,5,12,3,0,0,0.0,0.0,1.0
144595,2024-01-13,19,15,0,15,3,45,5,8,20,0,1,0.0,1.0,0.0
190217,2024-08-16,35,10,0,10,1,10,5,2,2,0,1,0.0,0.0,1.0
189833,2023-11-08,24,65,0,65,3,195,2,5,2,0,0,1.0,0.0,0.0
147916,2024-07-19,30,50,0,50,1,50,3,10,22,0,0,0.0,1.0,0.0
124187,2024-05-10,18,20,0,20,1,20,5,11,10,0,1,0.0,1.0,0.0
164768,2024-07-22,25,15,0,15,1,15,5,8,19,0,0,0.0,1.0,0.0
139417,2024-10-18,35,9,0,9,1,9,1,1,0,0,1,0.0,0.0,1.0
120977,2024-03-24,23,45,0,45,1,45,4,9,20,0,1,0.0,1.0,0.0
123934,2023-12-28,21,9,0,9,1,9,3,1,6,0,1,0.0,0.0,1.0
136370,2024-10-29,28,45,0,45,1,45,1,9,16,0,0,0.0,1.0,0.0
174768,2024-06-08,26,65,0,65,1,65,5,5,3,0,1,1.0,0.0,0.0
188792,2024-03-03,27,130,0,130,1,130,3,6,21,0,1,1.0,0.0,0.0
181336,2024-02-10,19,100,0,100,1,100,4,0,0,0,0,1.0,0.0,0.0
136626,2024-10-02,32,20,0,20,1,20,1,11,18,0,1,0.0,1.0,0.0
156323,2024-09-29,34,65,0,65,4,260,2,5,22,0,1,1.0,0.0,0.0
124903,2024-06-28,21,65,0,65,3,195,1,5,3,0,0,1.0,0.0,0.0
167059,2024-07-27,26,65,50,115,2,230,1,5,17,1,0,1.0,0.0,0.0
158646,2024-03-27,30,15,40,55,1,55,2,8,1,1,1,0.0,1.0,0.0
123525,2024-01-17,25,20,0,20,1,20,5,11,19,0,1,0.0,1.0,0.0
150999,2024-09-22,35,45,0,45,1,45,2,9,15,0,0,0.0,1.0,0.0
183406,2024-04-27,29,65,40,105,2,210,5,5,7,1,0,1.0,0.0,0.0
147679,2024-09-18,32,9,40,49,1,49,4,1,7,1,1,0.0,0.0,1.0
130011,2024-04-19,26,15,40,55,1,55,2,8,8,1,1,0.0,1.0,0.0
194497,2024-04-12,35,100,0,100,1,100,4,0,21,0,1,1.0,0.0,0.0
190603,2024-10-10,34,23,0,23,1,23,5,12,15,0,1,0.0,0.0,1.0
131262,2024-10-14,25,118,40,158,1,158,5,3,7,1,1,1.0,0.0,0.0
136365,2024-03-26,35,97,25,122,1,122,1,7,24,1,1,1.0,0.0,0.0
148676,2024-03-27,29,10,25,35,2,70,3,2,12,1,1,0.0,0.0,1.0
124595,2024-05-24,19,65,25,90,4,360,5,5,12,1,1,1.0,0.0,0.0
121225,2024-02-21,29,130,0,130,2,260,4,6,20,0,1,1.0,0.0,0.0
145450,2024-03-23,21,97,25,122,1,122,1,7,12,1,1,1.0,0.0,0.0
190179,2024-03-17,27,65,0,65,2,130,4,5,3,0,1,1.0,0.0,0.0
129154,2024-01-11,23,15,40,55,1,55,1,8,7,1,1,0.0,1.0,0.0
177906,2024-03-06,30,10,0,10,1,10,4,2,6,0,1,0.0,0.0,1.0
160895,2023-12-13,20,100,25,125,1,125,5,0,12,1,1,1.0,0.0,0.0
124503,2023-11-23,21,15,0,15,1,15,4,8,15,0,1,0.0,1.0,0.0
185224,2024-09-05,19,20,0,20,1,20,5,11,16,0,1,0.0,1.0,0.0
148157,2024-08-23,26,118,0,118,1,118,1,3,22,0,0,1.0,0.0,0.0
141156,2023-12-31,33,65,25,90,1,90,3,5,12,1,1,1.0,0.0,0.0
137828,2024-01-27,33,9,40,49,2,98,2,1,5,1,0,0.0,0.0,1.0
198060,2024-10-04,28,15,0,15,4,60,3,8,3,0,1,0.0,1.0,0.0
168414,2024-03-18,34,15,0,15,3,45,3,8,19,0,0,0.0,1.0,0.0
196923,2023-11-21,32,15,40,55,1,55,5,8,4,1,1,0.0,1.0,0.0
138784,2024-10-15,30,97,40,137,1,137,5,7,4,1,1,1.0,0.0,0.0
125061,2024-02-09,23,9,0,9,1,9,4,1,0,0,1,0.0,0.0,1.0
172082,2024-09-23,27,10,40,50,1,50,5,2,4,1,1,0.0,0.0,1.0
122670,2024-01-24,30,65,25,90,3,270,5,5,12,1,1,1.0,0.0,0.0
136398,2024-06-07,27,10,0,10,1,10,1,2,18,0,1,0.0,0.0,1.0
184830,2024-10-03,32,118,0,118,1,118,4,3,21,0,0,1.0,0.0,0.0
122143,2024-10-28,29,100,0,100,1,100,5,0,0,0,1,1.0,0.0,0.0
148717,2024-05-14,22,97,0,97,4,388,4,7,3,0,1,1.0,0.0,0.0
122510,2024-10-10,20,97,0,97,1,97,4,7,10,0,1,1.0,0.0,0.0
140251,2024-07-07,34,100,0,100,3,300,2,0,11,0,1,1.0,0.0,0.0
161244,2024-01-23,25,97,0,97,3,291,5,7,18,0,0,1.0,0.0,0.0
120535,2023-11-20,20,65,0,65,1,65,5,5,22,0,1,1.0,0.0,0.0
184411,2024-07-16,25,15,0,15,1,15,1,8,16,0,0,0.0,1.0,0.0
173681,2024-02-13,32,65,0,65,2,130,5,5,21,0,1,1.0,0.0,0.0
175784,2024-09-23,33,15,25,40,3,120,4,8,24,1,1,0.0,1.0,0.0
145120,2024-11-02,21,15,0,15,2,30,4,8,3,0,0,0.0,1.0,0.0
153167,2024-04-28,24,9,0,9,1,9,5,1,18,0,1,0.0,0.0,1.0
173588,2024-04-17,24,100,0,100,1,100,4,0,10,0,1,1.0,0.0,0.0
182765,2024-03-13,21,97,0,97,4,388,5,7,10,0,1,1.0,0.0,0.0
185355,2024-01-07,23,97,0,97,1,97,4,7,20,0,1,1.0,0.0,0.0
194291,2024-03-15,22,45,40,85,1,85,5,9,9,1,1,0.0,1.0,0.0
158367,2024-05-18,23,65,40,105,3,315,5,5,7,1,0,1.0,0.0,0.0
141520,2024-02-29,35,97,70,167,1,167,5,7,13,1,1,1.0,0.0,0.0
180952,2024-05-03,25,97,0,97,1,97,4,7,11,0,1,1.0,0.0,0.0
169595,2024-10-21,19,20,0,20,1,20,5,11,11,0,1,0.0,1.0,0.0
157755,2024-05-22,29,65,0,65,1,65,4,5,15,0,1,1.0,0.0,0.0
189916,2023-12-22,28,10,0,10,2,20,5,2,20,0,1,0.0,0.0,1.0
180253,2024-06-21,28,65,40,105,3,315,2,5,5,1,1,1.0,0.0,0.0
162700,2024-08-27,20,20,0,20,1,20,1,11,2,0,1,0.0,1.0,0.0
132844,2024-02-09,31,65,0,65,1,65,3,5,19,0,1,1.0,0.0,0.0
125263,2024-07-26,23,45,100,145,1,145,5,9,23,1,0,0.0,1.0,0.0
120219,2024-06-25,22,15,0,15,1,15,5,8,6,0,0,0.0,1.0,0.0
170436,2024-01-27,18,65,40,105,1,105,4,5,1,1,1,1.0,0.0,0.0
183348,2024-09-18,25,9,0,9,1,9,4,1,2,0,1,0.0,0.0,1.0
159999,2024-02-22,23,15,70,85,1,85,4,8,14,1,1,0.0,1.0,0.0
162062,2024-10-25,31,118,70,188,1,188,4,3,13,1,0,1.0,0.0,0.0
121891,2024-07-24,18,65,0,65,2,130,4,5,19,0,1,1.0,0.0,0.0
134491,2024-01-05,25,65,100,165,1,165,5,5,23,1,1,1.0,0.0,0.0
126901,2024-08-26,28,20,0,20,1,20,1,11,11,0,1,0.0,1.0,0.0
132528,2024-06-17,33,97,40,137,1,137,4,7,7,1,1,1.0,0.0,0.0
179688,2024-10-24,22,15,40,55,3,165,4,8,4,1,0,0.0,1.0,0.0
182397,2024-01-16,29,45,70,115,1,115,4,9,14,1,1,0.0,1.0,0.0
199014,2023-11-26,23,20,100,120,4,480,3,11,23,1,0,0.0,1.0,0.0
147256,2024-03-10,19,100,0,100,1,100,4,0,10,0,1,1.0,0.0,0.0
199504,2024-09-13,20,15,0,15,4,60,3,8,22,0,1,0.0,1.0,0.0
130335,2024-10-08,20,97,40,137,1,137,2,7,8,1,1,1.0,0.0,0.0
144867,2024-05-09,20,65,0,65,1,65,5,5,10,0,1,1.0,0.0,0.0
134478,2023-11-30,23,97,0,97,5,485,2,7,16,0,0,1.0,0.0,0.0
130079,2024-02-25,25,45,0,45,1,45,5,9,18,0,1,0.0,1.0,0.0
191229,2024-08-05,20,118,0,118,1,118,3,3,22,0,1,1.0,0.0,0.0
126246,2023-11-21,31,15,0,15,3,45,5,8,15,0,0,0.0,1.0,0.0
176659,2024-07-16,29,100,0,100,1,100,5,0,3,0,0,1.0,0.0,0.0
186868,2024-10-04,33,9,0,9,2,18,5,1,20,0,1,0.0,0.0,1.0
152366,2024-01-15,23,9,0,9,1,9,3,1,0,0,1,0.0,0.0,1.0
186966,2024-02-26,22,100,40,140,1,140,4,0,9,1,1,1.0,0.0,0.0
167845,2024-10-14,35,97,0,97,1,97,4,7,11,0,1,1.0,0.0,0.0
183844,2024-08-19,23,118,0,118,3,354,4,3,20,0,1,1.0,0.0,0.0
152230,2024-03-13,26,65,0,65,4,260,1,5,15,0,1,1.0,0.0,0.0
153029,2024-04-23,18,15,0,15,1,15,1,8,16,0,1,0.0,1.0,0.0
175146,2024-04-23,25,100,70,170,1,170,5,0,14,1,1,1.0,0.0,0.0
199180,2024-05-23,19,15,100,115,1,115,5,8,23,1,1,0.0,1.0,0.0
162260,2024-04-27,25,100,25,125,1,125,4,0,12,1,1,1.0,0.0,0.0
128050,2024-07-26,26,118,0,118,1,118,2,3,2,0,1,1.0,0.0,0.0
132842,2024-09-23,27,15,40,55,1,55,5,8,5,1,1,0.0,1.0,0.0
190227,2024-04-03,27,15,0,15,4,60,5,8,2,0,0,0.0,1.0,0.0
124841,2024-08-13,27,10,0,10,1,10,2,2,18,0,0,0.0,0.0,1.0
131523,2024-06-10,28,10,0,10,1,10,2,2,15,0,0,0.0,0.0,1.0
185197,2024-07-04,24,45,0,45,2,90,2,9,19,0,1,0.0,1.0,0.0
131362,2024-07-29,28,65,25,90,2,180,4,5,24,1,1,1.0,0.0,0.0
133489,2024-09-11,27,15,25,40,2,80,3,8,24,1,1,0.0,1.0,0.0
138248,2024-04-01,34,65,0,65,1,65,4,5,19,0,0,1.0,0.0,0.0
142773,2024-09-13,18,15,0,15,1,15,4,8,10,0,1,0.0,1.0,0.0
127258,2024-07-06,18,15,0,15,1,15,3,8,19,0,1,0.0,1.0,0.0
140955,2024-05-15,30,15,0,15,1,15,5,8,0,0,1,0.0,1.0,0.0
199704,2023-12-13,35,15,0,15,1,15,3,8,15,0,1,0.0,1.0,0.0
171364,2024-05-17,25,10,0,10,4,40,4,2,11,0,1,0.0,0.0,1.0
144204,2024-10-27,35,97,0,97,1,97,5,7,3,0,1,1.0,0.0,0.0
157194,2023-12-03,35,65,0,65,3,195,5,5,11,0,0,1.0,0.0,0.0
199749,2023-12-24,19,65,0,65,1,65,3,5,21,0,1,1.0,0.0,0.0
180594,2024-03-04,20,65,0,65,1,65,4,5,0,0,1,1.0,0.0,0.0
185015,2023-12-17,18,97,40,137,1,137,4,7,1,1,1,1.0,0.0,0.0
197451,2024-05-15,28,97,0,97,1,97,3,7,19,0,1,1.0,0.0,0.0
161621,2023-11-13,30,10,0,10,2,20,4,2,21,0,1,0.0,0.0,1.0
127187,2024-02-10,20,10,0,10,1,10,5,2,6,0,1,0.0,0.0,1.0
189292,2024-03-04,26,15,0,15,1,15,3,8,19,0,1,0.0,1.0,0.0
191538,2024-07-31,19,10,0,10,4,40,4,2,22,0,1,0.0,0.0,1.0
133704,2023-12-14,30,100,40,140,1,140,4,0,1,1,0,1.0,0.0,0.0
189431,2024-03-23,20,65,0,65,1,65,4,5,22,0,1,1.0,0.0,0.0
151183,2024-02-21,27,10,100,110,1,110,5,2,23,1,1,0.0,0.0,1.0
180948,2024-08-28,30,50,40,90,2,180,5,10,4,1,1,0.0,1.0,0.0
132863,2024-03-01,27,20,40,60,2,120,2,11,9,1,1,0.0,1.0,0.0
136761,2024-03-14,27,130,0,130,3,390,5,6,10,0,1,1.0,0.0,0.0
138970,2024-04-27,22,65,0,65,1,65,5,5,18,0,1,1.0,0.0,0.0
149398,2023-12-20,35,32,0,32,1,32,3,4,3,0,0,0.0,1.0,0.0
128720,2024-03-21,20,9,40,49,1,49,3,1,9,1,1,0.0,0.0,1.0
190429,2024-11-02,34,10,0,10,1,10,4,2,15,0,1,0.0,0.0,1.0
153774,2024-03-31,18,10,0,10,2,20,4,2,6,0,0,0.0,0.0,1.0
170047,2023-12-02,34,50,0,50,1,50,5,10,16,0,1,0.0,1.0,0.0
128273,2023-12-26,32,97,0,97,1,97,1,7,15,0,1,1.0,0.0,0.0
151305,2024-04-16,30,65,40,105,1,105,4,5,7,1,0,1.0,0.0,0.0
127399,2024-05-29,34,100,40,140,3,420,5,0,7,1,1,1.0,0.0,0.0
166145,2023-12-25,23,97,0,97,1,97,5,7,15,0,1,1.0,0.0,0.0
166393,2024-09-13,20,65,0,65,2,130,4,5,22,0,0,1.0,0.0,0.0
194726,2024-01-02,27,23,0,23,4,92,4,12,18,0,1,0.0,0.0,1.0
143807,2024-01-27,33,65,0,65,1,65,4,5,11,0,1,1.0,0.0,0.0
127188,2024-05-15,35,65,0,65,1,65,5,5,15,0,1,1.0,0.0,0.0
132632,2024-05-26,21,10,0,10,1,10,2,2,3,0,0,0.0,0.0,1.0
146182,2024-07-25,19,100,0,100,1,100,1,0,18,0,1,1.0,0.0,0.0
164340,2024-05-09,31,15,0,15,1,15,5,8,11,0,1,0.0,1.0,0.0
186761,2024-02-24,23,97,0,97,2,194,4,7,16,0,1,1.0,0.0,0.0
169817,2024-06-10,25,32,0,32,3,96,5,4,20,0,0,0.0,1.0,0.0
164696,2024-04-10,31,97,40,137,3,411,5,7,8,1,1,1.0,0.0,0.0
186176,2024-09-23,24,100,0,100,1,100,1,0,19,0,1,1.0,0.0,0.0
167641,2024-09-06,29,97,0,97,1,97,4,7,11,0,0,1.0,0.0,0.0
150123,2024-04-10,31,65,0,65,1,65,5,5,21,0,1,1.0,0.0,0.0
136699,2024-04-25,29,32,50,82,1,82,5,4,17,1,0,0.0,1.0,0.0
195900,2024-02-02,26,65,40,105,2,210,5,5,8,1,1,1.0,0.0,0.0
130479,2024-08-07,29,15,0,15,1,15,4,8,20,0,0,0.0,1.0,0.0
153769,2024-04-29,29,10,0,10,1,10,5,2,2,0,1,0.0,0.0,1.0
173296,2024-04-28,20,65,40,105,4,420,5,5,7,1,1,1.0,0.0,0.0
120382,2024-02-27,25,130,0,130,2,260,5,6,16,0,1,1.0,0.0,0.0
196203,2024-06-09,26,9,0,9,1,9,3,1,11,0,1,0.0,0.0,1.0
176172,2023-12-17,19,50,40,90,1,90,1,10,9,1,1,0.0,1.0,0.0
173050,2024-07-07,33,65,0,65,2,130,1,5,15,0,1,1.0,0.0,0.0
197328,2024-09-03,18,9,0,9,2,18,5,1,19,0,0,0.0,0.0,1.0
133788,2024-05-22,34,45,40,85,1,85,1,9,9,1,1,0.0,1.0,0.0
134932,2024-03-27,28,10,0,10,5,50,3,2,6,0,1,0.0,0.0,1.0
139330,2023-11-13,22,65,70,135,2,270,2,5,14,1,0,1.0,0.0,0.0
159632,2024-06-01,18,97,40,137,1,137,5,7,4,1,0,1.0,0.0,0.0
170451,2024-03-13,29,20,70,90,1,90,4,11,13,1,0,0.0,1.0,0.0
154062,2023-11-28,23,15,0,15,1,15,1,8,21,0,1,0.0,1.0,0.0
138215,2024-10-09,27,15,40,55,1,55,1,8,4,1,0,0.0,1.0,0.0
198788,2024-10-24,20,15,70,85,1,85,4,8,13,1,1,0.0,1.0,0.0
145532,2024-09-02,35,50,40,90,3,270,5,10,5,1,0,0.0,1.0,0.0
138815,2024-03-30,25,97,70,167,3,501,2,7,13,1,1,1.0,0.0,0.0
194770,2024-04-11,28,65,0,65,2,130,3,5,21,0,0,1.0,0.0,0.0
155756,2023-11-09,25,65,0,65,3,195,3,5,21,0,0,1.0,0.0,0.0
137612,2024-02-20,31,100,0,100,1,100,4,0,11,0,1,1.0,0.0,0.0
177533,2024-07-29,21,10,0,10,3,30,5,2,16,0,1,0.0,0.0,1.0
198801,2024-06-21,35,65,0,65,4,260,1,5,3,0,1,1.0,0.0,0.0
143868,2024-10-17,18,97,0,97,3,291,5,7,0,0,1,1.0,0.0,0.0
154405,2024-03-29,30,97,0,97,1,97,5,7,10,0,1,1.0,0.0,0.0
198576,2024-05-28,27,65,0,65,1,65,2,5,10,0,1,1.0,0.0,0.0
153466,2023-12-04,28,20,0,20,1,20,3,11,19,0,0,0.0,1.0,0.0
148804,2024-07-15,28,15,40,55,1,55,1,8,4,1,1,0.0,1.0,0.0
179035,2024-03-11,23,65,0,65,3,195,4,5,18,0,0,1.0,0.0,0.0
121502,2024-02-22,23,65,0,65,1,65,5,5,22,0,1,1.0,0.0,0.0
168228,2024-02-22,27,118,0,118,2,236,4,3,22,0,1,1.0,0.0,0.0
128499,2024-05-14,24,130,0,130,1,130,4,6,21,0,1,1.0,0.0,0.0
143047,2024-10-14,32,65,0,65,2,130,5,5,19,0,0,1.0,0.0,0.0
187269,2024-11-04,32,9,0,9,3,27,3,1,20,0,1,0.0,0.0,1.0
137194,2024-07-17,34,100,0,100,1,100,4,0,20,0,1,1.0,0.0,0.0
131146,2024-06-17,29,9,40,49,4,196,1,1,4,1,0,0.0,0.0,1.0
124029,2024-04-27,25,10,0,10,4,40,4,2,22,0,1,0.0,0.0,1.0
141126,2024-06-14,27,100,0,100,1,100,2,0,16,0,0,1.0,0.0,0.0
138750,2024-08-13,34,15,0,15,1,15,5,8,20,0,1,0.0,1.0,0.0
127085,2024-06-04,18,130,40,170,1,170,2,6,1,1,1,1.0,0.0,0.0
137965,2024-07-16,29,100,25,125,2,250,3,0,24,1,0,1.0,0.0,0.0
178229,2024-01-19,35,118,0,118,2,236,4,3,19,0,1,1.0,0.0,0.0
155749,2024-07-12,32,65,0,65,4,260,1,5,16,0,1,1.0,0.0,0.0
198301,2024-01-14,21,118,40,158,2,316,4,3,9,1,0,1.0,0.0,0.0
180655,2024-04-24,31,20,25,45,1,45,5,11,12,1,1,0.0,1.0,0.0
171111,2023-11-20,26,15,0,15,5,75,2,8,20,0,1,0.0,1.0,0.0
196085,2024-09-14,26,65,40,105,1,105,4,5,7,1,1,1.0,0.0,0.0
157271,2023-11-13,31,15,0,15,2,30,1,8,22,0,1,0.0,1.0,0.0
139785,2024-01-31,21,65,0,65,1,65,5,5,22,0,1,1.0,0.0,0.0
192522,2024-04-29,19,32,0,32,3,96,1,4,6,0,1,0.0,1.0,0.0
